Fungi,Bacteria,Size,Classification
Mortierella_sp_NVP85,unclassified,3813,Other
Mortierella_sp_NVP85,unclassified,3797,Other
Mortierella_sp_NVP85,unclassified,3793,Other
Mortierella_sp_NVP85,Mycoavidus,3725,Other
Mortierella_sp_NVP85,unclassified,3724,Other
Mortierella_sp_NVP85,Mycoavidus,3684,Other
Mortierella_sp_NVP85,Mycoavidus,3651,Other
Mortierella_sp_NVP85,unclassified,3565,Other
Mortierella_sp_NVP85,unclassified,3557,Other
Mortierella_sp_NVP85,unclassified,3543,Other
Mortierella_sp_NVP85,unclassified,3527,Other
Mortierella_sp_NVP85,unclassified,3526,Other
Mortierella_sp_NVP85,Candidatus Glomeribacter,3516,Other
Mortierella_sp_NVP85,unclassified,3510,Other
Mortierella_sp_NVP85,unclassified,3502,Other
Mortierella_sp_NVP85,unclassified,3490,Other
Mortierella_sp_NVP85,unclassified,3484,Other
Mortierella_sp_NVP85,unclassified,3475,Other
Mortierella_sp_NVP85,unclassified,3463,Other
Mortierella_sp_NVP85,unclassified,3460,Other
Mortierella_sp_NVP85,unclassified,3315,Other
Mortierella_sp_NVP85,unclassified,3276,Other
Mortierella_sp_NVP85,Mycoavidus,3260,Other
Mortierella_sp_NVP85,unclassified,3187,Other
Mortierella_sp_NVP85,Candidatus Glomeribacter,3170,Other
Mortierella_sp_NVP85,unclassified,3169,Other
Mortierella_sp_NVP85,unclassified,3147,Other
Mortierella_sp_NVP85,unclassified,3109,Other
Mortierella_sp_NVP85,unclassified,3108,Other
Mortierella_sp_NVP85,unclassified,3084,Other
Mortierella_sp_NVP85,Candidatus Glomeribacter,3075,Other
Mortierella_sp_NVP85,unclassified,3044,Other
Mortierella_sp_NVP85,unclassified,3021,Other
Mortierella_sp_NVP85,unclassified,2976,Other
Mortierella_sp_NVP85,unclassified,2970,Other
Mortierella_sp_NVP85,unclassified,2943,Other
Mortierella_sp_NVP85,unclassified,2939,Other
Mortierella_sp_NVP85,unclassified,2928,Other
Mortierella_sp_NVP85,Candidatus Glomeribacter,2886,Other
Mortierella_sp_NVP85,unclassified,2863,Other
Mortierella_sp_NVP85,unclassified,2809,Other
Mortierella_sp_NVP85,unclassified,2793,Other
Mortierella_sp_NVP85,Candidatus Glomeribacter,2785,Other
Mortierella_sp_NVP85,unclassified,2736,Other
Mortierella_sp_NVP85,Candidatus Glomeribacter,2734,Other
Mortierella_sp_NVP85,Mycoavidus,2709,Other
Mortierella_sp_NVP85,unclassified,2688,Other
Mortierella_sp_NVP85,unclassified,2631,Other
Mortierella_sp_NVP85,Mycoavidus,2611,Other
Mortierella_sp_NVP85,unclassified,2605,Other
Mortierella_sp_NVP85,unclassified,2601,Other
Mortierella_sp_NVP85,unclassified,2586,Other
Mortierella_sp_NVP85,unclassified,2579,Other
Mortierella_sp_NVP85,unclassified,2561,Other
Mortierella_sp_NVP85,unclassified,2542,Other
Mortierella_sp_NVP85,Candidatus Glomeribacter,2533,Other
Mortierella_sp_NVP85,unclassified,2522,Other
Mortierella_sp_NVP85,unclassified,2487,Other
Mortierella_sp_NVP85,unclassified,2480,Other
Mortierella_sp_NVP85,unclassified,2454,Other
Mortierella_sp_NVP85,unclassified,2443,Other
Mortierella_sp_NVP85,unclassified,2413,Other
Mortierella_sp_NVP85,unclassified,2402,Other
Mortierella_sp_NVP85,Candidatus Glomeribacter,2378,Other
Mortierella_sp_NVP85,unclassified,2356,Other
Mortierella_sp_NVP85,unclassified,2354,Other
Mortierella_sp_NVP85,Mycoavidus,2351,Other
Mortierella_sp_NVP85,unclassified,2338,Other
Mortierella_sp_NVP85,Mycoavidus,2296,Other
Mortierella_sp_NVP85,unclassified,2275,Other
Mortierella_sp_NVP85,Mycoavidus,2228,Other
Mortierella_sp_NVP85,unclassified,2225,Other
Mortierella_sp_NVP85,Mycoavidus,2181,Other
Mortierella_sp_NVP85,unclassified,2180,Other
Mortierella_sp_NVP85,unclassified,2055,Other
Mortierella_sp_NVP85,Mycoavidus,2048,Other
Mortierella_sp_NVP85,unclassified,1991,Other
Mortierella_sp_NVP85,unclassified,1949,Other
Mortierella_sp_NVP85,unclassified,1907,Other
Mortierella_sp_NVP85,unclassified,1902,Other
Mortierella_sp_NVP85,unclassified,1815,Other
Mortierella_sp_NVP85,Candidatus Glomeribacter,1793,Other
Mortierella_sp_NVP85,unclassified,1776,Other
Mortierella_sp_NVP85,unclassified,1767,Other
Mortierella_sp_NVP85,unclassified,1741,Other
Mortierella_sp_NVP85,unclassified,1736,Other
Mortierella_sp_NVP85,unclassified,1735,Other
Mortierella_sp_NVP85,unclassified,1719,Other
Mortierella_sp_NVP85,Candidatus Glomeribacter,1696,Other
Mortierella_sp_NVP85,unclassified,1696,Other
Mortierella_sp_NVP85,unclassified,1689,Other
Mortierella_sp_NVP85,unclassified,1676,Other
Mortierella_sp_NVP85,unclassified,1673,Other
Mortierella_sp_NVP85,Mycoavidus,1668,Other
Mortierella_sp_NVP85,Candidatus Glomeribacter,1634,Other
Mortierella_sp_NVP85,unclassified,1615,Other
Mortierella_sp_NVP85,unclassified,1567,Other
Mortierella_sp_NVP85,unclassified,1561,Other
Mortierella_sp_NVP85,unclassified,1560,Other
Mortierella_sp_NVP85,unclassified,1551,Other
Mortierella_sp_NVP85,unclassified,1540,Other
Mortierella_verticillata_AD079,unclassified,6536,Other
Mortierella_verticillata_TTC192,Mycoavidus,260596,Other
Mortierella_verticillata_TTC192,Candidatus Glomeribacter,253668,Other
Mortierella_verticillata_TTC192,Mycoavidus,250618,Other
Mortierella_verticillata_TTC192,Mycoavidus,185962,Other
Mortierella_verticillata_TTC192,Mycoavidus,123758,Other
Mortierella_verticillata_TTC192,Mycoavidus,117119,Other
Mortierella_verticillata_TTC192,Candidatus Glomeribacter,99484,Other
Mortierella_verticillata_TTC192,Candidatus Glomeribacter,92382,Other
Mortierella_verticillata_TTC192,unclassified,79392,Other
Mortierella_verticillata_TTC192,Mycoavidus,70185,Other
Mortierella_verticillata_TTC192,Mycoavidus,68183,Other
Mortierella_verticillata_TTC192,unclassified,49864,Other
Mortierella_verticillata_TTC192,Candidatus Glomeribacter,46884,Other
Mortierella_verticillata_TTC192,Mycoavidus,44171,Other
Mortierella_verticillata_TTC192,Mycoavidus,41838,Other
Mortierella_verticillata_TTC192,Mycoavidus,39850,Other
Mortierella_verticillata_TTC192,Mycoavidus,35920,Other
Mortierella_verticillata_TTC192,unclassified,30885,Other
Mortierella_verticillata_TTC192,Mycoavidus,24367,Other
Mortierella_verticillata_TTC192,Mycoavidus,16069,Other
Mortierella_verticillata_TTC192,Mycoavidus,16053,Other
Mortierella_verticillata_TTC192,Mycoavidus,15156,Other
Mortierella_verticillata_TTC192,unclassified,10123,Other
Mortierella_verticillata_TTC192,unclassified,6293,Other
Mortierella_verticillata_TTC192,unclassified,5663,Other
Mortierella_verticillata_TTC192,unclassified,3993,Other
Mortierella_verticillata_TTC192,unclassified,3275,Other
Mortierella_verticillata_TTC192,unclassified,3218,Other
Mortierella_verticillata_TTC192,unclassified,2942,Other
Mortierella_verticillata_TTC192,unclassified,2239,Other
Mortierella_verticillata_TTC192,Candidatus Glomeribacter,2048,Other
Mortierella_verticillata_TTC192,unclassified,1664,Other
Mortierella_zychae_NRRL_2592,unclassified,16906,Other
Mortierella_zychae_NRRL_2592,unclassified,9156,Other
Mortierella_zychae_NRRL_2592,unclassified,2441,Other
Mortierella_zychae_PUST_F9C,unclassified,15755,Other
Mortierella_zychae_PUST_F9C,unclassified,6976,Other
Mortierella_zychae_PUST_F9C,unclassified,4089,Other
Mucor_aromaticus_NRRL_A-17745,Candidimonas,4783,Other
Mucor_hiemalis_f._silvaticus_NRRL_3643,unclassified,1550,Other
Pilaira_caucasica_CBS_523.68,unclassified,12892,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,3313,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,2779,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,2688,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,2564,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,2283,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,2243,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,2208,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,2100,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,2078,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,2077,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,2066,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,2062,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,2046,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,2039,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,2012,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,2006,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1977,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1917,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1910,Other
Pilaira_caucasica_CBS_523.68,unclassified,1893,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1878,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1875,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1864,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1847,Other
Pilaira_caucasica_CBS_523.68,unclassified,1837,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1836,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1827,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1823,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1819,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1796,Other
Pilaira_caucasica_CBS_523.68,unclassified,1779,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1777,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1770,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1761,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1735,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1733,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1732,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1731,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1722,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1720,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1704,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1692,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1685,Other
Pilaira_caucasica_CBS_523.68,unclassified,1677,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1676,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1671,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1653,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1646,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1641,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1633,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1631,Other
Pilaira_caucasica_CBS_523.68,unclassified,1608,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1605,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1604,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1594,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1591,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1569,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1559,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1554,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1547,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1547,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1541,Other
Pilaira_caucasica_CBS_523.68,unclassified,1534,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1533,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1530,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1527,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1517,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1514,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1508,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1506,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1505,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1503,Other
Pilaira_caucasica_CBS_523.68,Achromobacter,1501,Other
Rhizomucor_pusillus_NRRL_2543,unclassified,5885,Other
Rhizopus_americanus_NRRL_66675,unclassified,21990,Other
Rhizopus_americanus_NRRL_66675,unclassified,18085,Other
Rhizopus_americanus_NRRL_66675,unclassified,16128,Other
Rhizopus_americanus_NRRL_66675,unclassified,15282,Other
Rhizopus_americanus_NRRL_66675,unclassified,14853,Other
Rhizopus_americanus_NRRL_66675,unclassified,14433,Other
Rhizopus_americanus_NRRL_66675,unclassified,14071,Other
Rhizopus_americanus_NRRL_66675,unclassified,13378,Other
Rhizopus_americanus_NRRL_66675,unclassified,13042,Other
Rhizopus_americanus_NRRL_66675,unclassified,12969,Other
Rhizopus_americanus_NRRL_66675,unclassified,12893,Other
Rhizopus_americanus_NRRL_66675,unclassified,12733,Other
Rhizopus_americanus_NRRL_66675,unclassified,12527,Other
Rhizopus_americanus_NRRL_66675,unclassified,12386,Other
Rhizopus_americanus_NRRL_66675,unclassified,12350,Other
Rhizopus_americanus_NRRL_66675,unclassified,11866,Other
Rhizopus_americanus_NRRL_66675,unclassified,11556,Other
Rhizopus_americanus_NRRL_66675,unclassified,11543,Other
Rhizopus_americanus_NRRL_66675,unclassified,11347,Other
Rhizopus_americanus_NRRL_66675,unclassified,11020,Other
Rhizopus_americanus_NRRL_66675,unclassified,10989,Other
Rhizopus_americanus_NRRL_66675,unclassified,10939,Other
Rhizopus_americanus_NRRL_66675,unclassified,10865,Other
Rhizopus_americanus_NRRL_66675,unclassified,10786,Other
Rhizopus_americanus_NRRL_66675,unclassified,10699,Other
Rhizopus_americanus_NRRL_66675,unclassified,10656,Other
Rhizopus_americanus_NRRL_66675,unclassified,10018,Other
Rhizopus_americanus_NRRL_66675,unclassified,9880,Other
Rhizopus_americanus_NRRL_66675,unclassified,9728,Other
Rhizopus_americanus_NRRL_66675,unclassified,9702,Other
Rhizopus_americanus_NRRL_66675,unclassified,9546,Other
Rhizopus_americanus_NRRL_66675,unclassified,9475,Other
Rhizopus_americanus_NRRL_66675,unclassified,9113,Other
Rhizopus_americanus_NRRL_66675,unclassified,8719,Other
Rhizopus_americanus_NRRL_66675,unclassified,8701,Other
Rhizopus_americanus_NRRL_66675,unclassified,8467,Other
Rhizopus_americanus_NRRL_66675,unclassified,8296,Other
Rhizopus_americanus_NRRL_66675,unclassified,8016,Other
Rhizopus_americanus_NRRL_66675,unclassified,7855,Other
Rhizopus_americanus_NRRL_66675,unclassified,7836,Other
Rhizopus_americanus_NRRL_66675,unclassified,7821,Other
Rhizopus_americanus_NRRL_66675,unclassified,7661,Other
Rhizopus_americanus_NRRL_66675,unclassified,7478,Other
Rhizopus_americanus_NRRL_66675,unclassified,7357,Other
Rhizopus_americanus_NRRL_66675,unclassified,7338,Other
Rhizopus_americanus_NRRL_66675,unclassified,7334,Other
Rhizopus_americanus_NRRL_66675,unclassified,7238,Other
Rhizopus_americanus_NRRL_66675,Ralstonia,7053,Other
Rhizopus_americanus_NRRL_66675,unclassified,6912,Other
Rhizopus_americanus_NRRL_66675,unclassified,6892,Other
Rhizopus_americanus_NRRL_66675,unclassified,6886,Other
Rhizopus_americanus_NRRL_66675,unclassified,6830,Other
Rhizopus_americanus_NRRL_66675,unclassified,6828,Other
Rhizopus_americanus_NRRL_66675,unclassified,6752,Other
Rhizopus_americanus_NRRL_66675,unclassified,6689,Other
Rhizopus_americanus_NRRL_66675,unclassified,6680,Other
Rhizopus_americanus_NRRL_66675,unclassified,6650,Other
Rhizopus_americanus_NRRL_66675,unclassified,6645,Other
Rhizopus_americanus_NRRL_66675,unclassified,6617,Other
Rhizopus_americanus_NRRL_66675,unclassified,6601,Other
Rhizopus_americanus_NRRL_66675,unclassified,6585,Other
Rhizopus_americanus_NRRL_66675,unclassified,6563,Other
Rhizopus_americanus_NRRL_66675,unclassified,6560,Other
Rhizopus_americanus_NRRL_66675,unclassified,6509,Other
Rhizopus_americanus_NRRL_66675,unclassified,6462,Other
Rhizopus_americanus_NRRL_66675,unclassified,6438,Other
Rhizopus_americanus_NRRL_66675,unclassified,6378,Other
Rhizopus_americanus_NRRL_66675,unclassified,6339,Other
Rhizopus_americanus_NRRL_66675,unclassified,6201,Other
Rhizopus_americanus_NRRL_66675,unclassified,6194,Other
Rhizopus_americanus_NRRL_66675,unclassified,6169,Other
Rhizopus_americanus_NRRL_66675,unclassified,6153,Other
Rhizopus_americanus_NRRL_66675,unclassified,6019,Other
Rhizopus_americanus_NRRL_66675,unclassified,5818,Other
Rhizopus_americanus_NRRL_66675,unclassified,5817,Other
Rhizopus_americanus_NRRL_66675,unclassified,5740,Other
Rhizopus_americanus_NRRL_66675,unclassified,5681,Other
Rhizopus_americanus_NRRL_66675,unclassified,5681,Other
Rhizopus_americanus_NRRL_66675,unclassified,5566,Other
Rhizopus_americanus_NRRL_66675,unclassified,5532,Other
Rhizopus_americanus_NRRL_66675,unclassified,5531,Other
Rhizopus_americanus_NRRL_66675,unclassified,5528,Other
Rhizopus_americanus_NRRL_66675,unclassified,5493,Other
Rhizopus_americanus_NRRL_66675,unclassified,5469,Other
Rhizopus_americanus_NRRL_66675,unclassified,5459,Other
Rhizopus_americanus_NRRL_66675,unclassified,5428,Other
Rhizopus_americanus_NRRL_66675,unclassified,5400,Other
Rhizopus_americanus_NRRL_66675,unclassified,5398,Other
Rhizopus_americanus_NRRL_66675,unclassified,5302,Other
Rhizopus_americanus_NRRL_66675,unclassified,5296,Other
Rhizopus_americanus_NRRL_66675,unclassified,5229,Other
Rhizopus_americanus_NRRL_66675,unclassified,5119,Other
Rhizopus_americanus_NRRL_66675,unclassified,5080,Other
Rhizopus_americanus_NRRL_66675,unclassified,5062,Other
Rhizopus_americanus_NRRL_66675,unclassified,5011,Other
Rhizopus_americanus_NRRL_66675,unclassified,4984,Other
Rhizopus_americanus_NRRL_66675,unclassified,4724,Other
Rhizopus_americanus_NRRL_66675,unclassified,4681,Other
Rhizopus_americanus_NRRL_66675,unclassified,4617,Other
Rhizopus_americanus_NRRL_66675,unclassified,4606,Other
Rhizopus_americanus_NRRL_66675,unclassified,4548,Other
Rhizopus_americanus_NRRL_66675,unclassified,4511,Other
Rhizopus_americanus_NRRL_66675,unclassified,4507,Other
Rhizopus_americanus_NRRL_66675,unclassified,4466,Other
Rhizopus_americanus_NRRL_66675,unclassified,4439,Other
Rhizopus_americanus_NRRL_66675,unclassified,4430,Other
Rhizopus_americanus_NRRL_66675,unclassified,4384,Other
Rhizopus_americanus_NRRL_66675,unclassified,4342,Other
Rhizopus_americanus_NRRL_66675,unclassified,4339,Other
Rhizopus_americanus_NRRL_66675,unclassified,4337,Other
Rhizopus_americanus_NRRL_66675,unclassified,4280,Other
Rhizopus_americanus_NRRL_66675,unclassified,4272,Other
Rhizopus_americanus_NRRL_66675,unclassified,4199,Other
Rhizopus_americanus_NRRL_66675,unclassified,4108,Other
Rhizopus_americanus_NRRL_66675,unclassified,4084,Other
Rhizopus_americanus_NRRL_66675,unclassified,3951,Other
Rhizopus_americanus_NRRL_66675,unclassified,3931,Other
Rhizopus_americanus_NRRL_66675,unclassified,3899,Other
Rhizopus_americanus_NRRL_66675,unclassified,3882,Other
Rhizopus_americanus_NRRL_66675,unclassified,3873,Other
Rhizopus_americanus_NRRL_66675,unclassified,3817,Other
Rhizopus_americanus_NRRL_66675,unclassified,3809,Other
Rhizopus_americanus_NRRL_66675,unclassified,3803,Other
Rhizopus_americanus_NRRL_66675,unclassified,3734,Other
Rhizopus_americanus_NRRL_66675,unclassified,3664,Other
Rhizopus_americanus_NRRL_66675,unclassified,3646,Other
Rhizopus_americanus_NRRL_66675,unclassified,3639,Other
Rhizopus_americanus_NRRL_66675,unclassified,3638,Other
Rhizopus_americanus_NRRL_66675,unclassified,3585,Other
Rhizopus_americanus_NRRL_66675,unclassified,3580,Other
Rhizopus_americanus_NRRL_66675,unclassified,3579,Other
Rhizopus_americanus_NRRL_66675,unclassified,3562,Other
Rhizopus_americanus_NRRL_66675,unclassified,3495,Other
Rhizopus_americanus_NRRL_66675,unclassified,3485,Other
Rhizopus_americanus_NRRL_66675,unclassified,3416,Other
Rhizopus_americanus_NRRL_66675,unclassified,3405,Other
Rhizopus_americanus_NRRL_66675,unclassified,3377,Other
Rhizopus_americanus_NRRL_66675,unclassified,3337,Other
Rhizopus_americanus_NRRL_66675,unclassified,3337,Other
Rhizopus_americanus_NRRL_66675,unclassified,3325,Other
